dise_name	orpha_id
Hypocalcemic vitamin D-dependent rickets	ORPHA:289157
X-linked hypophosphatemia	ORPHA:89936
Wilson disease	ORPHA:905
Hypocomplementemic urticarial vasculitis	ORPHA:36412
Lysinuric protein intolerance	ORPHA:470
Carbamoyl-phosphate synthetase 1 deficiency	ORPHA:147
Argininemia	ORPHA:90
Glutaryl-CoA dehydrogenase deficiency	ORPHA:25
Succinic semialdehyde dehydrogenase deficiency	ORPHA:22
Neurological conditions associated with aminoacylase 1 deficiency	ORPHA:137754
Guanidinoacetate methyltransferase deficiency	ORPHA:382
Prolidase deficiency	ORPHA:742
Malonic aciduria	ORPHA:943
Gamma-aminobutyric acid transaminase deficiency	ORPHA:2066
D,L-2-hydroxyglutaric aciduria	ORPHA:356978
Phosphoserine aminotransferase deficiency	ORPHA:284417
Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	ORPHA:391376
HSD10 disease, infantile type	ORPHA:391428
HSD10 disease, neonatal type	ORPHA:391457
Congenital brain dysgenesis due to glutamine synthetase deficiency	ORPHA:71278
L-Arginine:glycine amidinotransferase deficiency	ORPHA:35704
Hyperinsulinism-hyperammonemia syndrome	ORPHA:35878
5-oxoprolinase deficiency	ORPHA:33572
Gamma-glutamyl transpeptidase deficiency	ORPHA:33573
X-linked creatine transporter deficiency	ORPHA:52503
L-2-hydroxyglutaric aciduria	ORPHA:79314
D-2-hydroxyglutaric aciduria	ORPHA:79315
3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form	ORPHA:79351
3-phosphoserine phosphatase deficiency	ORPHA:79350
Saccharopinuria	ORPHA:3124
Hyperlysinemia	ORPHA:2203
2-aminoadipic 2-oxoadipic aciduria	ORPHA:79154
Glutaric acidemia type 3	ORPHA:35706
Ornithine transcarbamylase deficiency	ORPHA:664
Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	ORPHA:415
Gyrate atrophy of choroid and retina	ORPHA:414
Tetralogy of Fallot	ORPHA:3303
Thiamine-responsive megaloblastic anemia syndrome	ORPHA:49827
Ebstein malformation	ORPHA:1880
Atrial septal defect-atrioventricular conduction defects syndrome	ORPHA:1479
Atrial septal defect, sinus venosus type	ORPHA:99105
Atrial septal defect, ostium secundum type	ORPHA:99103
Familial Mediterranean fever	ORPHA:342
Precursor T-cell acute lymphoblastic leukemia	ORPHA:99861
Biotinidase deficiency	ORPHA:79241
Propionic acidemia	ORPHA:35
Holocarboxylase synthetase deficiency	ORPHA:79242
Congenital intrinsic factor deficiency	ORPHA:332
Gräsbeck-Imerslund disease	ORPHA:35858
IRIDA syndrome	ORPHA:209981
Microcytic anemia with liver iron overload	ORPHA:83642
Tyrosinemia type 1	ORPHA:882
Adenine phosphoribosyltransferase deficiency	ORPHA:976
Hereditary orotic aciduria	ORPHA:30
Adenylosuccinate lyase deficiency	ORPHA:46
Dihydropyrimidine dehydrogenase deficiency	ORPHA:1675
Lethal ataxia with deafness and optic atrophy	ORPHA:1187
AICA-ribosiduria	ORPHA:250977
Mild phosphoribosylpyrophosphate synthetase superactivity	ORPHA:411536
Severe phosphoribosylpyrophosphate synthetase superactivity	ORPHA:411543
X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	ORPHA:423479
Beta-ureidopropionase deficiency	ORPHA:65287
Hypoxanthine guanine phosphoribosyltransferase partial deficiency	ORPHA:79233
Dihydropyrimidinuria	ORPHA:38874
Xanthinuria type II	ORPHA:93602
Xanthinuria type I	ORPHA:93601
Herpes simplex encephalitis	ORPHA:1930
Classic phenylketonuria	ORPHA:79254
Dihydropteridine reductase deficiency	ORPHA:226
GTP cyclohydrolase I deficiency	ORPHA:2102
6-pyruvoyl-tetrahydropterin synthase deficiency	ORPHA:13
Maternal phenylketonuria	ORPHA:2209
Dehydratase deficiency	ORPHA:1578
Tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	ORPHA:293284
Mild phenylketonuria	ORPHA:79253
Mild hyperphenylalaninemia	ORPHA:79651
Familial mitral valve prolapse	ORPHA:741
Combined oxidative phosphorylation defect type 9	ORPHA:319509
Combined oxidative phosphorylation defect type 8	ORPHA:319504
Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	ORPHA:314637
Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	ORPHA:352563
Fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex I deficiency	ORPHA:289527
Combined oxidative phosphorylation defect type 23	ORPHA:444013
Huntington disease	ORPHA:399
Huntington disease-like 1	ORPHA:157941
Juvenile Huntington disease	ORPHA:248111
Huntington disease-like syndrome due to C9ORF72 expansions	ORPHA:401901
McLeod neuroacanthocytosis syndrome	ORPHA:59306
Huntington disease-like 2	ORPHA:98934
Primary biliary cholangitis	ORPHA:186
Reynolds syndrome	ORPHA:779
Catecholaminergic polymorphic ventricular tachycardia	ORPHA:3286
Amyotrophic lateral sclerosis	ORPHA:803
Ochoa syndrome	ORPHA:2704
Partial hydatidiform mole	ORPHA:254693
Complete hydatidiform mole	ORPHA:254688
Juvenile Paget disease	ORPHA:2801
Limited cutaneous systemic sclerosis	ORPHA:220402
Multiple epiphyseal dysplasia, Al-Gazali type	ORPHA:166024
Acrocallosal syndrome	ORPHA:36
Hydrolethalus	ORPHA:2189
Joubert syndrome with orofaciodigital defect	ORPHA:2754
Aspartylglucosaminuria	ORPHA:93
Multiple sulfatase deficiency	ORPHA:585
Beta-mannosidosis	ORPHA:118
Pontocerebellar hypoplasia type 5	ORPHA:166068
Pontocerebellar hypoplasia type 4	ORPHA:166063
Pontocerebellar hypoplasia type 2	ORPHA:2524
Pontocerebellar hypoplasia type 1	ORPHA:2254
Pontocerebellar hypoplasia type 6	ORPHA:166073
Farber disease	ORPHA:333
Spinal muscular atrophy-progressive myoclonic epilepsy syndrome	ORPHA:2590
Fucosidosis	ORPHA:349
Glycogen storage disease due to glycogen debranching enzyme deficiency	ORPHA:366
Glycogen storage disease due to muscle glycogen phosphorylase deficiency	ORPHA:368
Glycogen storage disease due to muscle phosphofructokinase deficiency	ORPHA:371
Stickler syndrome type 3	ORPHA:166100
Otospondylomegaepiphyseal dysplasia	ORPHA:1427
Fibrochondrogenesis	ORPHA:2021
Weissenbacher- Zweymuller syndrome	ORPHA:3450
Autosomal dominant non-syndromic sensorineural deafness type DFNA	ORPHA:90635
Autosomal recessive non-syndromic sensorineural deafness type DFNB	ORPHA:90636
Glycogen storage disease due to liver glycogen phosphorylase deficiency	ORPHA:369
FASTKD2-related infantile mitochondrial encephalomyopathy	ORPHA:166105
Paroxysmal nocturnal hemoglobinuria	ORPHA:447
Multiple congenital anomalies-hypotonia-seizures syndrome type 2	ORPHA:300496
Ferro-cerebro-cutaneous syndrome	ORPHA:397922
Intellectual disability, Birk-Barel type	ORPHA:166108
Isolated osteopoikilosis	ORPHA:166119
Melorheostosis with osteopoikilosis	ORPHA:1879
Buschke-Ollendorff syndrome	ORPHA:1306
Dentinogenesis imperfecta type 2	ORPHA:166260
Dentinogenesis imperfecta type 3	ORPHA:166265
Dentin dysplasia type I	ORPHA:99789
Dentin dysplasia type II	ORPHA:99791
Mucolipidosis type II	ORPHA:576
Mucolipidosis type III alpha/beta	ORPHA:423461
Sialidosis type 1	ORPHA:812
Juvenile sialidosis type 2	ORPHA:93399
Congenital sialidosis type 2	ORPHA:93400
Mucolipidosis type IV	ORPHA:578
Familial sick sinus syndrome	ORPHA:166282
Familial isolated dilated cardiomyopathy	ORPHA:154
Atrial standstill	ORPHA:1344
Familial progressive cardiac conduction defect	ORPHA:871
Idiopathic ventricular fibrillation, non Brugada type	ORPHA:228140
Brugada syndrome	ORPHA:130
Familial atrial fibrillation	ORPHA:334
Romano-Ward syndrome	ORPHA:101016
Porokeratotic eccrine ostial and dermal duct nevus	ORPHA:166286
KID syndrome	ORPHA:477
Recessive X-linked ichthyosis	ORPHA:461
Syndromic X-linked ichthyosis	ORPHA:281090
Mucopolysaccharidosis type 7	ORPHA:584
Friedreich ataxia	ORPHA:95
Hereditary chronic pancreatitis	ORPHA:676
Congenital bilateral absence of vas deferens	ORPHA:48
Male infertility with azoospermia or oligozoospermia due to single gene mutation	ORPHA:399805
Idiopathic bronchiectasis	ORPHA:60033
Camurati-Engelmann disease	ORPHA:1328
MELAS	ORPHA:550
Leber hereditary optic neuropathy	ORPHA:104
Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure	ORPHA:168609
Isolated cytochrome C oxidase deficiency	ORPHA:254905
Mitochondrial non-syndromic sensorineural deafness	ORPHA:90641
Genetic recurrent myoglobinuria	ORPHA:99845
Isolated complex I deficiency	ORPHA:2609
Maternally-inherited Leigh syndrome	ORPHA:255210
Leber plus disease	ORPHA:99718
MERRF	ORPHA:551
Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome	ORPHA:2250
Kearns-Sayre syndrome	ORPHA:480
Isolated ATP synthase deficiency	ORPHA:254913
Autosomal dominant progressive external ophthalmoplegia	ORPHA:254892
Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy	ORPHA:255235
Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	ORPHA:329336
Mitochondrial neurogastrointestinal encephalomyopathy	ORPHA:298
Central core disease	ORPHA:597
Autosomal dominant centronuclear myopathy	ORPHA:169189
Moderate multiminicore disease with hand involvement	ORPHA:178145
Benign Samaritan congenital myopathy	ORPHA:324581
Congenital myopathy with myasthenic-like onset	ORPHA:424107
Lethal multiple pterygium syndrome	ORPHA:33108
King-Denborough syndrome	ORPHA:99741
Congenital multicore myopathy with external ophthalmoplegia	ORPHA:98905
Neurologic Waardenburg-Shah syndrome	ORPHA:163746
Waardenburg syndrome type 2	ORPHA:895
Waardenburg-Shah syndrome	ORPHA:897
Paramyotonia congenita of Von Eulenburg	ORPHA:684
Myotonia fluctuans	ORPHA:99734
Myotonia permanens	ORPHA:99735
Acetazolamide-responsive myotonia	ORPHA:99736
Postsynaptic congenital myasthenic syndromes	ORPHA:98913
Acrodermatitis continua suppurativa of Hallopeau	ORPHA:163931
Pustulosis palmaris et plantaris	ORPHA:163927
Generalized pustular psoriasis	ORPHA:247353
DITRA	ORPHA:404546
Steinert myotonic dystrophy	ORPHA:273
X-linked intellectual disability, Najm type	ORPHA:163937
Early infantile epileptic encephalopathy	ORPHA:1934
X-linked dominant chondrodysplasia, Chassaing-Lacombe type	ORPHA:163966
X-linked intellectual disability, Nascimento type	ORPHA:163956
Fabry disease	ORPHA:324
Hyperekplexia-epilepsy syndrome	ORPHA:163985
Developmental delay-deafness syndrome, Hildebrand type	ORPHA:163988
X-linked mixed deafness with perilymphatic gusher	ORPHA:383
Rett syndrome	ORPHA:778
Trisomy Xq28	ORPHA:1762
X-linked intellectual disability-psychosis-macroorchidism syndrome	ORPHA:3077
X-linked non-syndromic intellectual disability	ORPHA:777
Atypical Rett syndrome	ORPHA:3095
Severe neonatal-onset encephalopathy with microcephaly	ORPHA:209370
Juvenile myoclonic epilepsy	ORPHA:307
Episodic ataxia type 5	ORPHA:211067
Juvenile absence epilepsy	ORPHA:1941
Childhood absence epilepsy	ORPHA:64280
Dravet syndrome	ORPHA:33069
Generalized epilepsy with febrile seizures-plus	ORPHA:36387
Benign familial neonatal epilepsy	ORPHA:1949
Benign familial infantile epilepsy	ORPHA:306
Leukoencephalopathy with mild cerebellar ataxia and white matter edema	ORPHA:363540
Von Hippel-Lindau disease	ORPHA:892
Sporadic pheochromocytoma	ORPHA:276624
Chuvash erythrocytosis	ORPHA:238557
Familial advanced sleep-phase syndrome	ORPHA:164736
Autosomal recessive polycystic kidney disease	ORPHA:731
Caroli disease	ORPHA:53035
CHARGE syndrome	ORPHA:138
Omenn syndrome	ORPHA:39041
Familial mesial temporal lobe epilepsy with febrile seizures	ORPHA:165805
Benign familial mesial temporal lobe epilepsy	ORPHA:163717
Spinocerebellar ataxia type 2	ORPHA:98756
Behavioral variant of frontotemporal dementia	ORPHA:275864
Semantic dementia	ORPHA:100069
Progressive non-fluent aphasia	ORPHA:100070
Nasu-Hakola disease	ORPHA:2770
Adult-onset proximal spinal muscular atrophy, autosomal dominant	ORPHA:209335
Frontotemporal dementia with motor neuron disease	ORPHA:275872
Spastic paraplegia-Paget disease of bone syndrome	ORPHA:329475
Autosomal dominant Charcot-Marie-Tooth disease type 2Y	ORPHA:435387
Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	ORPHA:52430
Perry syndrome	ORPHA:178509
Distal hereditary motor neuropathy type 7	ORPHA:139589
Charcot-Marie-Tooth disease type 4J	ORPHA:139515
Yunis-Varon syndrome	ORPHA:3472
Bilateral parasagittal parieto-occipital polymicrogyria	ORPHA:208441
Juvenile amyotrophic lateral sclerosis	ORPHA:300605
Lethal congenital contracture syndrome type 1	ORPHA:1486
Lethal arthrogryposis-anterior horn cell disease syndrome	ORPHA:53696
Orofaciodigital syndrome type 2	ORPHA:2751
Short rib-polydactyly syndrome, Majewski type	ORPHA:93269
GNE myopathy	ORPHA:602
Lower motor neuron syndrome with late-adult onset	ORPHA:276435
Autosomal dominant mitochondrial myopathy with exercise intolerance	ORPHA:457050
Ataxia-telangiectasia	ORPHA:100
Combined cervical dystonia	ORPHA:370114
Ataxia-telangiectasia variant	ORPHA:370109
Mantle cell lymphoma	ORPHA:52416
Lafora disease	ORPHA:501
Multiple epiphyseal dysplasia, Beighton type	ORPHA:166011
Legg-Calvé-Perthes disease	ORPHA:2380
Czech dysplasia, metatarsal type	ORPHA:137678
Kniest dysplasia	ORPHA:485
Spondyloperipheral dysplasia-short ulna syndrome	ORPHA:1856
Autosomal dominant rhegmatogenous retinal detachment	ORPHA:209867
Spondyloepiphyseal dysplasia, Stanescu type	ORPHA:459051
Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	ORPHA:93279
Spondyloepimetaphyseal dysplasia congenita, Strudwick type	ORPHA:93346
Achondrogenesis type 2	ORPHA:93296
Hypochondrogenesis	ORPHA:93297
Spondylometaphyseal dysplasia, 'corner fracture' type	ORPHA:93315
Spondylometaphyseal dysplasia, Schmidt type	ORPHA:93316
Stickler syndrome type 1	ORPHA:90653
Dysspondyloenchondromatosis	ORPHA:85198
Familial avascular necrosis of femoral head	ORPHA:86820
Platyspondylic dysplasia, Torrance type	ORPHA:85166
Spondyloepiphyseal dysplasia congenita	ORPHA:94068
22q11.2 deletion syndrome	ORPHA:567
22q11.2 microduplication syndrome	ORPHA:1727
Bernard-Soulier syndrome	ORPHA:274
Autosomal dominant macrothrombocytopenia	ORPHA:140957
Cisplatin toxicity	ORPHA:240863
Toxicity or absent response to clozapine	ORPHA:284121
Germinoma of the central nervous system	ORPHA:91352
Heinz body anemia	ORPHA:178330
Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome	ORPHA:251380
Sickle cell-hemoglobin D disease syndrome	ORPHA:251370
Sickle cell-hemoglobin E disease syndrome	ORPHA:251375
Sickle cell-beta-thalassemia disease syndrome	ORPHA:251359
Sickle cell-hemoglobin C disease syndrome	ORPHA:251365
Hemoglobin C disease	ORPHA:2132
Hemoglobin E disease	ORPHA:2133
Hemoglobin E-beta-thalassemia syndrome	ORPHA:231249
Hemoglobin C-beta-thalassemia syndrome	ORPHA:231242
Delta-beta-thalassemia	ORPHA:231237
Hemoglobin Lepore-beta-thalassemia syndrome	ORPHA:330032
Hemoglobin M disease	ORPHA:330041
Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	ORPHA:46532
Hemoglobin D disease	ORPHA:90039
Selective pituitary resistance to thyroid hormone	ORPHA:165994
Generalized resistance to thyroid hormone	ORPHA:3221
Multiple epiphyseal dysplasia due to collagen 9 anomaly	ORPHA:166002
Autosomal recessive Stickler syndrome	ORPHA:250984
Oculocerebrorenal syndrome of Lowe	ORPHA:534
Dent disease type 2	ORPHA:93623
Metabolic myopathy due to lactate transporter defect	ORPHA:171690
Ketoacidosis due to monocarboxylate transporter-1 deficiency	ORPHA:438075
Multiple endocrine neoplasia type 1	ORPHA:652
Silent pituitary adenoma	ORPHA:314786
Null pituitary adenoma	ORPHA:314790
Familial isolated hyperparathyroidism	ORPHA:99879
Multiple endocrine neoplasia type 4	ORPHA:276152
Familial melanoma	ORPHA:618
Fragile X syndrome	ORPHA:908
Xq27.3q28 duplication syndrome	ORPHA:261483
Symptomatic form of fragile X syndrome in female carrier	ORPHA:449291
Fragile X-associated tremor/ataxia syndrome	ORPHA:93256
X-linked agammaglobulinemia	ORPHA:47
X-linked retinoschisis	ORPHA:792
Retinitis pigmentosa	ORPHA:791
Cone rod dystrophy	ORPHA:1872
Fundus albipunctatus	ORPHA:227796
Central areolar choroidal dystrophy	ORPHA:75377
Retinitis punctata albescens	ORPHA:52427
Butterfly-shaped pigment dystrophy	ORPHA:99001
Adult-onset foveomacular vitelliform dystrophy	ORPHA:99000
Multifocal pattern dystrophy simulating fundus flavimaculatus	ORPHA:99003
Progressive cone dystrophy	ORPHA:1871
Achromatopsia	ORPHA:49382
Spinocerebellar ataxia type 34	ORPHA:1955
Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome	ORPHA:352333
Retinal macular dystrophy type 2	ORPHA:319640
Wiskott-Aldrich syndrome	ORPHA:906
X-linked thrombocytopenia with normal platelets	ORPHA:852
X-linked severe congenital neutropenia	ORPHA:86788
Williams syndrome	ORPHA:904
Supravalvular aortic stenosis	ORPHA:3193
Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
Wolf-Hirschhorn syndrome	ORPHA:280
Achondroplasia	ORPHA:15
Hypochondroplasia	ORPHA:429
Saethre-Chotzen syndrome	ORPHA:794
Thanatophoric dysplasia type 1	ORPHA:1860
Lacrimoauriculodentodigital syndrome	ORPHA:2363
Gliosarcoma	ORPHA:251576
Isolated brachycephaly	ORPHA:35099
Isolated plagiocephaly	ORPHA:35098
Muenke syndrome	ORPHA:53271
Crouzon syndrome-acanthosis nigricans syndrome	ORPHA:93262
Thanatophoric dysplasia type 2	ORPHA:93274
Camptodactyly-tall stature-scoliosis-hearing loss syndrome	ORPHA:85164
Severe achondroplasia-developmental delay-acanthosis nigricans syndrome	ORPHA:85165
Ataxia with vitamin E deficiency	ORPHA:96
Dentatorubral pallidoluysian atrophy	ORPHA:101
T-B+ severe combined immunodeficiency due to gamma chain deficiency	ORPHA:276
Kennedy disease	ORPHA:481
Familial hypospadias	ORPHA:440
Partial androgen insensitivity syndrome	ORPHA:90797
Complete androgen insensitivity syndrome	ORPHA:99429
Classic homocystinuria	ORPHA:394
Leprechaunism	ORPHA:508
Insulin-resistance syndrome type A	ORPHA:2297
Rabson-Mendenhall syndrome	ORPHA:769
NARP syndrome	ORPHA:644
Familial infantile bilateral striatal necrosis	ORPHA:225154
Maternally-inherited spastic paraplegia	ORPHA:320360
Histiocytoid cardiomyopathy	ORPHA:137675
Isolated CoQ-cytochrome C reductase deficiency	ORPHA:1460
Maffucci syndrome	ORPHA:163634
Enchondromatosis	ORPHA:296
Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	ORPHA:99646
Hydrocephalus with stenosis of the aqueduct of Sylvius	ORPHA:2182
MASA syndrome	ORPHA:2466
X-linked complicated corpus callosum dysgenesis	ORPHA:1497
X-linked complicated spastic paraplegia type 1	ORPHA:306617
Norrie disease	ORPHA:649
Coats disease	ORPHA:190
Familial exudative vitreoretinopathy	ORPHA:891
Retinopathy of prematurity	ORPHA:90050
Persistent hyperplastic primary vitreous	ORPHA:91495
Rolandic epilepsy-speech dyspraxia syndrome	ORPHA:163721
Rolandic epilepsy	ORPHA:1945
Bilateral perisylvian polymicrogyria	ORPHA:98889
Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation	ORPHA:289266
