dise_id	dise_name	freq	hpo_id	hpo_name	mesh_id
31	Oxoglutaricaciduria	Very frequent (99-80%)	HP:0003202	Skeletal muscle atrophy	D009133
31	Oxoglutaricaciduria	Very frequent (99-80%)	HP:0004322	Short stature	
31	Oxoglutaricaciduria	Frequent (79-30%)	HP:0010286	Abnormality of the salivary glands	D012466
31	Oxoglutaricaciduria	Very frequent (99-80%)	HP:0012401	Abnormal urine alpha-ketoglutarate concentration	
31	Oxoglutaricaciduria	Frequent (79-30%)	HP:0100022	Abnormality of movement	D009069
33	Isovaleric acidemia	Frequent (79-30%)	HP:0001250	Seizures	D004827
33	Isovaleric acidemia	Frequent (79-30%)	HP:0001250	Seizures	D012640
33	Isovaleric acidemia	Very frequent (99-80%)	HP:0001263	Global developmental delay	
33	Isovaleric acidemia	Very frequent (99-80%)	HP:0001942	Metabolic acidosis	D000138
35	Propionic acidemia	Frequent (79-30%)	HP:0001249	Intellectual disability	D008607
35	Propionic acidemia	Frequent (79-30%)	HP:0001263	Global developmental delay	
35	Propionic acidemia	Occasional (29-5%)	HP:0001638	Cardiomyopathy	D009202
35	Propionic acidemia	Very frequent (99-80%)	HP:0001943	Hypoglycemia	D007003
35	Propionic acidemia	Very frequent (99-80%)	HP:0001987	Hyperammonemia	D022124
35	Propionic acidemia	Very frequent (99-80%)	HP:0001992	Organic aciduria	
35	Propionic acidemia	Very frequent (99-80%)	HP:0002019	Constipation	D003248
35	Propionic acidemia	Frequent (79-30%)	HP:0002240	Hepatomegaly	D006529
35	Propionic acidemia	Very frequent (99-80%)	HP:0003353	Propionyl-CoA carboxylase deficiency	D056693
35	Propionic acidemia	Frequent (79-30%)	HP:0010978	Abnormality of immune system physiology	
35	Propionic acidemia	Frequent (79-30%)	HP:0011675	Arrhythmia	C562490
35	Propionic acidemia	Frequent (79-30%)	HP:0011675	Arrhythmia	D001145
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000023	Inguinal hernia	D006552
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000028	Cryptorchidism	D003456
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000047	Hypospadias	
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000098	Tall stature	
36	Acrocallosal syndrome	Very frequent (99-80%)	HP:0000256	Macrocephaly	
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000260	Wide anterior fontanel	
36	Acrocallosal syndrome	Frequent (79-30%)	HP:0000269	Prominent occiput	
36	Acrocallosal syndrome	Very frequent (99-80%)	HP:0000316	Hypertelorism	D006972
36	Acrocallosal syndrome	Frequent (79-30%)	HP:0000340	Sloping forehead	
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000407	Sensorineural hearing impairment	D006319
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000776	Congenital diaphragmatic hernia	D065630
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0000889	Abnormality of the clavicle	
36	Acrocallosal syndrome	Very frequent (99-80%)	HP:0001162	Postaxial hand polydactyly	
36	Acrocallosal syndrome	Frequent (79-30%)	HP:0001199	Triphalangeal thumb	C573898
36	Acrocallosal syndrome	Frequent (79-30%)	HP:0001305	Dandy-Walker malformation	D003616
36	Acrocallosal syndrome	Occasional (29-5%)	HP:0007360	Aplasia/Hypoplasia of the cerebellum	
36	Acrocallosal syndrome	Very frequent (99-80%)	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	
36	Acrocallosal syndrome	Very frequent (99-80%)	HP:0010864	Intellectual disability, severe	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000157	Abnormality of the tongue	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000206	Glossitis	D005928
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000221	Furrowed tongue	D014063
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0000492	Abnormality of the eyelid	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000498	Blepharitis	D001762
37	Acrodermatitis enteropathica	Occasional (29-5%)	HP:0000505	Visual impairment	D014786
37	Acrodermatitis enteropathica	Occasional (29-5%)	HP:0000505	Visual impairment	D015354
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000509	Conjunctivitis	D003231
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0000534	Abnormality of the eyebrow	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000613	Photophobia	D020795
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0000712	Emotional lability	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0000958	Dry skin	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0001508	Failure to thrive	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0001596	Alopecia	D000505
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0001597	Abnormality of the nail	D009260
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0001597	Abnormality of the nail	D009264
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0001807	Ridged nail	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0001818	Paronychia	D010304
37	Acrodermatitis enteropathica	Occasional (29-5%)	HP:0001824	Weight loss	D015431
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0002024	Malabsorption	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0002028	Chronic diarrhea	
37	Acrodermatitis enteropathica	Occasional (29-5%)	HP:0002039	Anorexia	D000855
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0002120	Cerebral cortical atrophy	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0004322	Short stature	
37	Acrodermatitis enteropathica	Occasional (29-5%)	HP:0004396	Poor appetite	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0008066	Abnormal blistering of the skin	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0008402	Ridged fingernail	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0010783	Erythema	D004890
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0010783	Erythema	D005483
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0011354	Generalized abnormality of skin	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0100825	Cheilitis	D002613
37	Acrodermatitis enteropathica	Occasional (29-5%)	HP:0200020	Corneal erosion	
37	Acrodermatitis enteropathica	Very frequent (99-80%)	HP:0200039	Pustule	
37	Acrodermatitis enteropathica	Frequent (79-30%)	HP:0200042	Skin ulcer	D012883
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0000268	Dolichocephaly	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0000912	Sprengel anomaly	C535802
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0001156	Brachydactyly	D059327
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0001387	Joint stiffness	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0002007	Frontal bossing	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0002650	Scoliosis	D013121
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0002808	Kyphosis	D007738
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0003086	Acromesomelia	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0003300	Ovoid vertebral bodies	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0003307	Hyperlordosis	D008141
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0003312	Abnormal form of the vertebral bodies	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0003498	Disproportionate short stature	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0004568	Beaking of vertebral bodies	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0005280	Depressed nasal bridge	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0005692	Joint hyperflexibility	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0006487	Bowing of the long bones	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0008422	Vertebral wedging	
40	Acromesomelic dysplasia, Maroteaux type	Frequent (79-30%)	HP:0011220	Prominent forehead	
41	Dyschromatosis symmetrica hereditaria	Frequent (79-30%)	HP:0001304	Torsion dystonia	D004422
41	Dyschromatosis symmetrica hereditaria	Very frequent (99-80%)	HP:0007988	Macular hypopigmentation	
41	Dyschromatosis symmetrica hereditaria	Very frequent (99-80%)	HP:0011509	Macular hyperpigmentation	
41	Dyschromatosis symmetrica hereditaria	Very frequent (99-80%)	HP:0012733	Macule	
43	X-linked adrenoleukodystrophy	Frequent (79-30%)	HP:0000011	Neurogenic bladder	D001750
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0000505	Visual impairment	D014786
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0000505	Visual impairment	D015354
43	X-linked adrenoleukodystrophy	Occasional (29-5%)	HP:0000651	Diplopia	D004172
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0000752	Hyperactivity	D006948
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
43	X-linked adrenoleukodystrophy	Frequent (79-30%)	HP:0001269	Hemiparesis	D010291
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0002311	Incoordination	D001259
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0002315	Headache	D006261
43	X-linked adrenoleukodystrophy	Frequent (79-30%)	HP:0002381	Aphasia	D001037
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0002385	Paraparesis	D020335
43	X-linked adrenoleukodystrophy	Occasional (29-5%)	HP:0003470	Paralysis	D010243
43	X-linked adrenoleukodystrophy	Very frequent (99-80%)	HP:0003474	Sensory impairment	D006987
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000174	Abnormality of the palate	
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0000256	Macrocephaly	
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0000260	Wide anterior fontanel	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000268	Dolichocephaly	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000348	High forehead	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000368	Low-set, posteriorly rotated ears	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000407	Sensorineural hearing impairment	D006319
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000431	Wide nasal bridge	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000463	Anteverted nares	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000486	Strabismus	D013285
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0000505	Visual impairment	D014786
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0000505	Visual impairment	D015354
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0000508	Ptosis	D001763
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0000518	Cataract	D002386
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000639	Nystagmus	D009759
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0000648	Optic atrophy	D009896
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0001250	Seizures	D004827
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0001250	Seizures	D012640
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0001347	Hyperreflexia	D012021
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0001392	Abnormality of the liver	D008107
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0001939	Abnormality of metabolism/homeostasis	
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0002269	Abnormality of neuronal migration	D054081
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0002353	EEG abnormality	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0002376	Developmental regression	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0004322	Short stature	
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0007598	Bilateral single transverse palmar creases	
44	Neonatal adrenoleukodystrophy	Frequent (79-30%)	HP:0007703	Abnormality of retinal pigmentation	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0008207	Primary adrenal insufficiency	D000224
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0011344	Severe global developmental delay	
44	Neonatal adrenoleukodystrophy	Very frequent (99-80%)	HP:0100022	Abnormality of movement	D009069
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000219	Thin upper lip vermilion	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000248	Brachycephaly	D003398
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000252	Microcephaly	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000319	Smooth philtrum	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000343	Long philtrum	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000369	Low-set ears	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0000463	Anteverted nares	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0001250	Seizures	D004827
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0001250	Seizures	D012640
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0001290	Generalized hypotonia	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0001344	Absent speech	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0001999	Abnormal facial shape	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0003196	Short nose	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0005469	Flat occiput	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0005487	Prominent metopic ridge	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0007103	Hypointensity of cerebral white matter on MRI	
46	Adenylosuccinate lyase deficiency	Very frequent (99-80%)	HP:0011344	Severe global developmental delay	
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0000162	Glossoptosis	D065710
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0000246	Sinusitis	D010254
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0000246	Sinusitis	D012852
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0000389	Chronic otitis media	
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0000407	Sensorineural hearing impairment	D006319
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0000509	Conjunctivitis	D003231
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0000988	Skin rash	D005076
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0001053	Hypopigmented skin patches	
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0001287	Meningitis	D008581
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0001369	Arthritis	D001168
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0001508	Failure to thrive	
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0001596	Alopecia	D000505
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0001824	Weight loss	D015431
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0001873	Thrombocytopenia	D013921
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0001875	Neutropenia	
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0001903	Anemia	D000740
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0001945	Fever	D005334
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0002024	Malabsorption	
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0002028	Chronic diarrhea	
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0002088	Abnormality of lung morphology	D008171
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0002664	Neoplasm	D009369
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0002721	Immunodeficiency	D007153
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0002754	Osteomyelitis	D010019
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0002901	Hypocalcemia	D006996
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0002960	Autoimmunity	D001327
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0004322	Short stature	
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0004432	Agammaglobulinemia	D000361
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0006532	Recurrent pneumonia	
47	X-linked agammaglobulinemia	Occasional (29-5%)	HP:0012115	Hepatitis	D006505
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0012378	Fatigue	D005221
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0100658	Cellulitis	D002481
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0100658	Cellulitis	D017192
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0100763	Abnormality of the lymphatic system	D008206
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0100765	Abnormality of the tonsils	
47	X-linked agammaglobulinemia	Frequent (79-30%)	HP:0100806	Sepsis	D018805
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0100838	Recurrent cutaneous abscess formation	
47	X-linked agammaglobulinemia	Very frequent (99-80%)	HP:0200042	Skin ulcer	D012883
48	Congenital bilateral absence of vas deferens	Occasional (29-5%)	HP:0000798	Oligospermia	D009845
48	Congenital bilateral absence of vas deferens	Very frequent (99-80%)	HP:0003251	Male infertility	D007248
48	Congenital bilateral absence of vas deferens	Very frequent (99-80%)	HP:0011962	Obstructive azoospermia	
48	Congenital bilateral absence of vas deferens	Occasional (29-5%)	HP:0012210	Abnormal renal morphology	
48	Congenital bilateral absence of vas deferens	Very frequent (99-80%)	HP:0012873	Absent vas deferens	
50	Aicardi syndrome	Frequent (79-30%)	HP:0001252	Muscular hypotonia	D009123
50	Aicardi syndrome	Frequent (79-30%)	HP:0001257	Spasticity	D009128
50	Aicardi syndrome	Frequent (79-30%)	HP:0001276	Hypertonia	D009122
50	Aicardi syndrome	Occasional (29-5%)	HP:0002019	Constipation	D003248
50	Aicardi syndrome	Occasional (29-5%)	HP:0002020	Gastroesophageal reflux	D006356
51	Aicardi-Goutières syndrome	Occasional (29-5%)	HP:0000252	Microcephaly	
51	Aicardi-Goutières syndrome	Occasional (29-5%)	HP:0000508	Ptosis	D001763
51	Aicardi-Goutières syndrome	Frequent (79-30%)	HP:0000625	Cleft eyelid	
51	Aicardi-Goutières syndrome	Occasional (29-5%)	HP:0001250	Seizures	D004827
51	Aicardi-Goutières syndrome	Occasional (29-5%)	HP:0001250	Seizures	D012640
51	Aicardi-Goutières syndrome	Very frequent (99-80%)	HP:0001257	Spasticity	D009128
51	Aicardi-Goutières syndrome	Very frequent (99-80%)	HP:0001276	Hypertonia	D009122
51	Aicardi-Goutières syndrome	Occasional (29-5%)	HP:0001357	Plagiocephaly	D049068
51	Aicardi-Goutières syndrome	Occasional (29-5%)	HP:0001357	Plagiocephaly	D059041
51	Aicardi-Goutières syndrome	Very frequent (99-80%)	HP:0002132	Porencephaly	D065708
51	Aicardi-Goutières syndrome	Very frequent (99-80%)	HP:0002139	Arrhinencephaly	D016142
51	Aicardi-Goutières syndrome	Very frequent (99-80%)	HP:0002187	Intellectual disability, profound	D008607
51	Aicardi-Goutières syndrome	Frequent (79-30%)	HP:0004374	Hemiplegia/hemiparesis	
53	Albers-Schönberg osteopetrosis	Frequent (79-30%)	HP:0000164	Abnormality of the dentition	D014071
53	Albers-Schönberg osteopetrosis	Occasional (29-5%)	HP:0000238	Hydrocephalus	D006849
53	Albers-Schönberg osteopetrosis	Very frequent (99-80%)	HP:0000256	Macrocephaly	
53	Albers-Schönberg osteopetrosis	Occasional (29-5%)	HP:0000365	Hearing impairment	D003638
53	Albers-Schönberg osteopetrosis	Occasional (29-5%)	HP:0000365	Hearing impairment	D034381
53	Albers-Schönberg osteopetrosis	Frequent (79-30%)	HP:0000505	Visual impairment	D014786
53	Albers-Schönberg osteopetrosis	Frequent (79-30%)	HP:0000505	Visual impairment	D015354
53	Albers-Schönberg osteopetrosis	Occasional (29-5%)	HP:0000618	Blindness	D001766
53	Albers-Schönberg osteopetrosis	Frequent (79-30%)	HP:0000648	Optic atrophy	D009896
53	Albers-Schönberg osteopetrosis	Occasional (29-5%)	HP:0000670	Carious teeth	D003731
